213909;3.75;4;6;EVOL. 900 NF 5W40;3B4L   ELF C
213911;4.18;4;6;EVOL. 900 NF 5W40;12B1L  ELF C
194780;4.16;4;6;EVOL. 900 SXR 5W30;60L    ELF C
194782;3.99;4;6;EVOL. 900 SXR 5W30;208L   ELF C
211111;4.22;4;6;EVOL. 900 SXR 5W30;20L    ELF C
213888;4.79;4;6;EVOL. 900 SXR 5W30;12B1L  ELF C
213894;4.35;4;6;EVOL. 900 SXR 5W30;3B5L   ELF C1
194776;3.83;4;6;EVOL. 900 SXR 5W40;60L    ELF C
194793;3.66;4;6;EVOL. 900 SXR 5W40;208L   ELF C
213897;4.45;4;6;EVOL. 900 SXR 5W40;12B1L  ELF C
213913;4.02;4;6;EVOL. 900 SXR 5W40;3B5L   ELF C1
213914;4.02;4;6;EVOL. 900 SXR 5W40;3B4L   ELF C
194810;5.05;4;6;EVOL. FULLTECH FE 5W30;60L    ELF C
194811;4.88;4;6;EVOL. FULLTECH FE 5W30;208L   ELF C
211110;5.11;4;6;EVOL. FULLTECH FE 5W30;20L    ELF C
213933;5.67;4;6;EVOL. FULLTECH FE 5W30;12B1L  ELF C
213935;5.24;4;6;EVOL. FULLTECH FE 5W30;3B5L   ELF C1
213756;5.47;4;6;FLUIDE DA;12B1L  TOT Z
110596;5.47;4;6;FLUIDE LDS;208L   TOT C
213758;5.41;4;6;FLUIDE LDS;12B1L  TOT Z
213637;3.87;4;6;FLUIDMATIC AT 42;60L    TOT C
213654;3.70;4;6;FLUIDMATIC AT 42;208L   TOT C
213754;4.50;4;6;FLUIDMATIC AT 42;12B1L  TOT C
213638;3.34;4;6;FLUIDMATIC ATX;208L   TOT C
213639;3.57;4;6;FLUIDMATIC ATX;20L    TOT C
213640;3.79;4;6;FLUIDMATIC ATX;60L    TOT C
213755;4.14;4;6;FLUIDMATIC ATX;12B1L  TOT C
213641;3.36;4;6;FLUIDMATIC CC;20L    TOT C
198858;4.27;4;6;FLUIDMATIC CVT MV;60L    TOT C
214027;4.90;4;6;FLUIDMATIC CVT MV;12B1L  TOT C
213642;3.39;4;6;FLUIDMATIC D2;208L   TOT C
213657;3.31;4;6;FLUIDMATIC D3;60L    TOT C
213658;3.37;4;6;FLUIDMATIC D3;20L    TOT C
213757;3.94;4;6;FLUIDMATIC D3;12B1L  TOT C
198713;4.04;4;6;FLUIDMATIC DCT MV;60L    TOT C
214012;4.67;4;6;FLUIDMATIC DCT MV;12B1L  TOT C
225525;4.95;4;6;FLUIDMATIC DCT-1;12B1L  TOT C
213720;4.22;4;6;FLUIDMATIC XLD FE;20L    TOT C
213721;3.99;4;6;FLUIDMATIC XLD FE;208L   TOT C
213722;4.05;4;6;FLUIDMATIC XLD FE;1000L  TOT W
213821;4.79;4;6;FLUIDMATIC XLD FE;12B1L  TOT C
218536;4.48;4;6;FLUIDMATIC XLD FE;60L    TOT C
148023;2.74;4;6;GLACELF AUTO SUPRA;20L    TOT C
157520;2.82;4;6;GLACELF AUTO SUPRA;60L    TOT C
213781;3.21;4;6;GLACELF AUTO SUPRA;12B1L  TOT C
203973;2.50;4;6;GLACELF ECO BS;208L   TOT C
148005;2.55;4;6;GLACELF PLUS;208L   TOT C
213785;2.95;4;6;GLACELF PLUS;12B1L  TOT C
203971;4.13;4;6;GLACELF SI-OAT;208L   TOT C
203998;3.55;4;6;GLACELF SI-OAT;1000L  TOT W
112676;2.73;4;6;GLACELF SUPRA;208L   TOT C
110602;3.47;4;6;HBF 3;208L   TOT C
213822;4.76;4;6;HBF 3;16B05L TOT C
111382;4.74;4;6;HBF 4;208L   TOT C
213679;5.15;4;6;HBF 4;3B5L   TOT Z1
213823;7.59;4;6;HBF 4;24B025LTOT C2
213824;5.97;4;6;HBF 4;16B05L TOT C
214188;5.18;4;6;HBF 4 OEM+;12B1L  TOT C
110630;3.60;4;6;LHM PLUS;20L    TOT C
110634;3.91;4;6;LHM PLUS;60L    TOT C
214174;4.18;4;6;LHM PLUS;12B1L  TOT Z1
110658;3.50;4;6;MULTAGRI MS 15W40;208L   TOT C
114742;3.65;4;6;MULTAGRI MS 15W40;20L    TOT C
147625;3.36;4;6;MULTAGRI PRO TEC 10W40;60L    TOT C
147626;3.30;4;6;MULTAGRI PRO TEC 10W40;20L    TOT C
147627;3.16;4;6;MULTAGRI PRO TEC 10W40;208L   TOT C
213724;3.53;4;6;MULTAGRI PRO TEC 10W40;3B5L   TOT C1
110659;3.80;4;6;MULTAGRI SUPER 10W30;20L    TOT C
110660;3.89;4;6;MULTAGRI SUPER 10W30;60L    TOT C
111811;3.61;4;6;MULTAGRI SUPER 10W30;208L   TOT C
167295;3.21;4;6;MULTAGRI UNIVERSAL 10W40;208L   TOT C
167311;3.68;4;6;MULTAGRI UNIVERSAL 10W40;60L    TOT C
213759;11.29;4;6;NEPTUNA 2T BIO-JET;12B1L  TOT C
213681;4.54;4;6;NEPTUNA 2T RACING;3B5L   TOT C1
213760;4.98;4;6;NEPTUNA 2T RACING;12B1L  TOT C
110685;2.85;4;6;QUARTZ 5000 15W40;208L   TOT C
110691;3.11;4;6;QUARTZ 5000 15W40;60L    TOT C
213673;3.19;4;6;QUARTZ 5000 15W40;3B4L   TOT C
213677;3.19;4;6;QUARTZ 5000 15W40;3B5L   TOT C1
213763;3.60;4;6;QUARTZ 5000 15W40;12B1L  TOT C
227015;3.07;4;6;QUARTZ 5000 15W40;20LBIB TOT C
110698;3.00;4;6;QUARTZ 5000 20W50;208L   TOT C
213672;3.20;4;6;QUARTZ 5000 20W50;3B4L   TOT C
213737;3.54;4;6;QUARTZ 5000 20W50;12B1L  TOT C
201514;3.00;4;6;QUARTZ 7000 10W40 (SN);208L   TOT C
201515;3.22;4;6;QUARTZ 7000 10W40 (SN);20L    TOT C
201516;3.16;4;6;QUARTZ 7000 10W40 (SN);60L    TOT C
214107;3.35;4;6;QUARTZ 7000 10W40 (SN);3B4L   TOT C
214109;3.35;4;6;QUARTZ 7000 10W40 (SN);3B5L   TOT C1
214110;3.75;4;6;QUARTZ 7000 10W40 (SN);12B1L  TOT C
226988;3.22;4;6;QUARTZ 7000 10W40 (SN);20LBIB TOT C
215817;3.22;4;6;QUARTZ 7000 15W50 (SN);208L   TOT C
215827;3.60;4;6;QUARTZ 7000 15W50 (SN);3B4L   TOT C
215834;4.35;4;6;QUARTZ 7000 15W50 (SN);12B1L  TOT C
213814;5.21;4;6;QUARTZ 9000 0W30;12B1L  TOT C
214297;4.77;4;6;QUARTZ 9000 0W30;3B5L   TOT C1
217883;4.64;4;6;QUARTZ 9000 0W30;20L    TOT C
110742;3.58;4;6;QUARTZ 9000 5W40;208L   TOT C
132353;3.75;4;6;QUARTZ 9000 5W40;60L    TOT C1
132354;3.80;4;6;QUARTZ 9000 5W40;20L    TOT C
174239;3.63;4;6;QUARTZ 9000 5W40;1000L  TOT W
213674;3.94;4;6;QUARTZ 9000 5W40;3B4L   TOT C
213678;3.94;4;6;QUARTZ 9000 5W40;3B5L   TOT C2
213764;4.37;4;6;QUARTZ 9000 5W40;12B1L  TOT C
227010;3.80;4;6;QUARTZ 9000 5W40;20LBIB TOT C
175314;4.30;4;6;QUARTZ 9000 ENERGY HKS;208L   TOT C
213799;5.09;4;6;QUARTZ 9000 ENERGY HKS;12B1L  TOT C
213800;4.66;4;6;QUARTZ 9000 ENERGY HKS;3B5L   TOT C1
213776;3.89;4;6;QUARTZ 9000 NFC 5W30;208L   TOT C
213777;4.68;4;6;QUARTZ 9000 NFC 5W30;12B1L  TOT C
213835;4.25;4;6;QUARTZ 9000 NFC 5W30;3B5L   TOT C
213836;4.25;4;6;QUARTZ 9000 NFC 5W30;3B4L   TOT C
213840;4.06;4;6;QUARTZ 9000 NFC 5W30;60L    TOT C
227017;4.12;4;6;QUARTZ 9000 NFC 5W30;20LBIB TOT C
213101;4.50;4;6;QUARTZ INEO C3 5W40;208L   TOT C
213102;4.67;4;6;QUARTZ INEO C3 5W40;60L    TOT C
213789;5.29;4;6;QUARTZ INEO C3 5W40;12B1L  TOT C
213790;4.86;4;6;QUARTZ INEO C3 5W40;3B5L   TOT C1
222759;4.61;4;6;QUARTZ INEO C4 5W30;208L   TOT C
151260;4.41;4;6;QUARTZ INEO ECS 5W30;208L   TOT C
157590;4.47;4;6;QUARTZ INEO ECS 5W30;1000L  TOT W
182883;4.58;4;6;QUARTZ INEO ECS 5W30;60L    TOT C
211161;4.64;4;6;QUARTZ INEO ECS 5W30;20L    TOT C
213683;4.78;4;6;QUARTZ INEO ECS 5W30;3B5L   TOT C1
213685;4.78;4;6;QUARTZ INEO ECS 5W30;3B4L   TOT C
213768;5.21;4;6;QUARTZ INEO ECS 5W30;12B1L  TOT C
227014;4.64;4;6;QUARTZ INEO ECS 5W30;20LBIB TOT C
183135;5.50;4;6;QUARTZ INEO FIRST 0W30;208L   TOT C
198899;5.67;4;6;QUARTZ INEO FIRST 0W30;60L    TOT C
211159;5.72;4;6;QUARTZ INEO FIRST 0W30;20L    TOT C
213830;6.29;4;6;QUARTZ INEO FIRST 0W30;12B1L  TOT C
213833;5.86;4;6;QUARTZ INEO FIRST 0W30;3B5L   TOT C1
213834;5.86;4;6;QUARTZ INEO FIRST 0W30;3B4L   TOT C
227012;5.72;4;6;QUARTZ INEO FIRST 0W30;20LBIB TOT C
212706;5.12;4;6;QUARTZ INEO HKS 0W30;208L   TOT C
214352;5.91;4;6;QUARTZ INEO HKS 0W30;12B1L  TOT C
214353;5.48;4;6;QUARTZ INEO HKS 0W30;3B5L   TOT C1
206716;5.19;4;6;QUARTZ INEO L LIFE 0W30;208L   TOT C
214225;5.56;4;6;QUARTZ INEO L LIFE 0W30;3B5L   TOT C1
216246;5.99;4;6;QUARTZ INEO L LIFE 0W30;12B1L  TOT C
180858;4.60;4;6;QUARTZ INEO L LIFE 5W30;208L   TOT C
180859;4.77;4;6;QUARTZ INEO L LIFE 5W30;60L    TOT C
181710;4.82;4;6;QUARTZ INEO L LIFE 5W30;20L    TOT C
193708;4.65;4;6;QUARTZ INEO L LIFE 5W30;1000L  TOT W
213818;5.39;4;6;QUARTZ INEO L LIFE 5W30;12B1L  TOT C
213819;4.96;4;6;QUARTZ INEO L LIFE 5W30;3B5L   TOT C1
227013;4.82;4;6;QUARTZ INEO L LIFE 5W30;20LBIB TOT C
151263;4.20;4;6;QUARTZ INEO MC3 5W30;208L   TOT C
155368;4.37;4;6;QUARTZ INEO MC3 5W30;60L    TOT C
164501;4.43;4;6;QUARTZ INEO MC3 5W30;20L    TOT C
213698;4.77;4;6;QUARTZ INEO MC3 5W30;3B5L   TOT C1
213769;5.00;4;6;QUARTZ INEO MC3 5W30;12B1L  TOT C
227016;4.43;4;6;QUARTZ INEO MC3 5W30;20LBIB TOT C
215710;6.83;4;6;QUARTZ INEO RACING 10W60;208L   TOT C
218343;7.63;4;6;QUARTZ INEO RACING 10W60;12B1L  TOT C
111482;3.87;4;6;QUARTZ RACING 10W50;208L   TOT C
213699;4.24;4;6;QUARTZ RACING 10W50;3B5L   TOT C1
213770;4.67;4;6;QUARTZ RACING 10W50;12B1L  TOT C
182163;5.38;4;6;QUARTZ RACING 10W60;60L    TOT C
213826;6.00;4;6;QUARTZ RACING 10W60;12B1L  TOT C
215822;2.76;4;6;RUBIA TIR 7400 10W40;208L   TOT C
215826;3.05;4;6;RUBIA TIR 7400 10W40;60L    TOT C
215828;2.97;4;6;RUBIA TIR 7400 10W40;20L    TOT C
113430;2.88;4;6;RUBIA TIR 7400 15W40;20L    TOT C
113452;2.71;4;6;RUBIA TIR 7400 15W40;208L   TOT C
113453;2.95;4;6;RUBIA TIR 7400 15W40;60L    TOT C
213669;3.08;4;6;RUBIA TIR 7400 15W40;3B5L   TOT C1
213092;2.68;4;6;RUBIA TIR 7400 15W40(DZ);208L   TOT C
223941;3.35;4;6;RUBIA TIR 7400 FE 10W30;208L   TOT C1
223942;3.37;4;6;RUBIA TIR 7400 FE 10W30;3B5L   TOT C1
110800;3.23;4;6;RUBIA TIR 8600 10W40;208L   TOT C
110801;3.44;4;6;RUBIA TIR 8600 10W40;20L    TOT C
132352;3.43;4;6;RUBIA TIR 8600 10W40;60L    TOT C
213670;3.57;4;6;RUBIA TIR 8600 10W40;3B5L   TOT C1
157460;3.44;4;6;RUBIA TIR 8600 FE 10W30;208L   TOT C1
150841;3.24;4;6;RUBIA TIR 8900 10W40;208L   TOT C
156061;3.29;4;6;RUBIA TIR 8900 10W40;1000L  TOT W
156851;3.40;4;6;RUBIA TIR 8900 10W40;60L    TOT C
160777;3.45;4;6;RUBIA TIR 8900 10W40;20L    TOT C
213694;3.58;4;6;RUBIA TIR 8900 10W40;3B5L   TOT C1
159212;3.59;4;6;RUBIA TIR 8900 FE 10W30;208L   TOT C
194713;3.80;4;6;RUBIA TIR 8900 FE 10W30;20L    TOT C
213815;3.93;4;6;RUBIA TIR 8900 FE 10W30;3B5L   TOT C1
126428;3.81;4;6;RUBIA TIR 9200 FE 5W30;208L   TOT C
126429;4.03;4;6;RUBIA TIR 9200 FE 5W30;20L    TOT C
213668;4.17;4;6;RUBIA TIR 9200 FE 5W30;3B5L   TOT C1
197731;3.68;4;6;RUBIA TIR 9900 10W40;208L   TOT C
197732;3.90;4;6;RUBIA TIR 9900 10W40;20L    TOT C
174337;4.82;4;6;RUBIA TIR 9900 FE 5W30;208L   TOT C
174371;5.05;4;6;RUBIA TIR 9900 FE 5W30;20L    TOT C
213981;5.18;4;6;RUBIA TIR 9900 FE 5W30;3B5L   TOT C1
168818;2.81;4;6;RUBIA WORKS 1000 15W40;208L   TOT C
168819;2.91;4;6;RUBIA WORKS 1000 15W40;20L    TOT C
211449;2.94;4;6;RUBIA WORKS 1000 15W40;60L    TOT C
213820;3.20;4;6;RUBIA WORKS 1000 15W40;3B5L   TOT C1
210872;3.77;4;6;RUBIA WORKS 3000 10W40;208L   TOT C
210873;3.98;4;6;RUBIA WORKS 3000 10W40;20L    TOT C
214194;3.93;4;6;RUBIA WORKS 3000 10W40;60L    TOT C
206733;4.95;4;6;RUBIA WORKS 3000 FE 5W30;1000L  TOT C
206734;4.89;4;6;RUBIA WORKS 3000 FE 5W30;208L   TOT C
211034;5.12;4;6;RUBIA WORKS 3000 FE 5W30;20L    TOT C
211427;3.80;4;6;RUBIA WORKS 4000 10W40;208L   TOT C
211428;4.02;4;6;RUBIA WORKS 4000 10W40;20L    TOT C
210875;3.72;4;6;RUBIA WORKS 4000 15W40;208L   TOT C
210876;3.89;4;6;RUBIA WORKS 4000 15W40;20L    TOT C
211408;3.53;4;6;RUBIA WORKS 4000 FE10W30;208L   TOT C
211409;3.66;4;6;RUBIA WORKS 4000 FE10W30;20L    TOT C
156691;2.56;4;6;TRACTAGRI HDM 15W40;60L    TOT C1
156692;2.40;4;6;TRACTAGRI HDM 15W40;208L   TOT C1
157377;2.61;4;6;TRACTAGRI HDM 15W40;20L    TOT C1
213772;2.74;4;6;TRACTAGRI HDM 15W40;3B5L   TOT C1
128321;2.91;4;6;TRACTAGRI HDX 15W40;208L   TOT C
128788;2.96;4;6;TRACTAGRI HDX 15W40;20L    TOT C
129076;2.96;4;6;TRACTAGRI HDX 15W40;60L    TOT C
